sinif,split,orijinal_yol,yeni_yol,dosya_adi
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/091/frame_000025.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00108.jpg,real_train_00108.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/519/frame_000003.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00109.jpg,real_train_00109.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/299/frame_000005.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00110.jpg,real_train_00110.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/393/frame_000004.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00111.jpg,real_train_00111.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/627/frame_000014.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00112.jpg,real_train_00112.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/659/frame_000011.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00113.jpg,real_train_00113.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/950/frame_000022.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00114.jpg,real_train_00114.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/345/frame_000008.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00115.jpg,real_train_00115.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/715/frame_000036.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00116.jpg,real_train_00116.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/375/frame_000012.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00117.jpg,real_train_00117.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/868/frame_000016.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00118.jpg,real_train_00118.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/707/frame_000021.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00119.jpg,real_train_00119.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/317/frame_000006.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00120.jpg,real_train_00120.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/876/frame_000000.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00121.jpg,real_train_00121.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/803/frame_000007.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00122.jpg,real_train_00122.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/847/frame_000014.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00123.jpg,real_train_00123.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/329/frame_000000.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00124.jpg,real_train_00124.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/621/frame_000008.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00125.jpg,real_train_00125.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/575/frame_000031.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00126.jpg,real_train_00126.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/201/frame_000041.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00127.jpg,real_train_00127.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/606/frame_000020.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00128.jpg,real_train_00128.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/278/frame_000005.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00129.jpg,real_train_00129.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/305/frame_000014.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00130.jpg,real_train_00130.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/302/frame_000047.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00131.jpg,real_train_00131.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/937/frame_000023.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00132.jpg,real_train_00132.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/771/frame_000036.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00133.jpg,real_train_00133.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/578/frame_000016.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00134.jpg,real_train_00134.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/289/frame_000018.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00135.jpg,real_train_00135.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/417/frame_000003.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00136.jpg,real_train_00136.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/600/frame_000002.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00137.jpg,real_train_00137.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/447/frame_000014.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00138.jpg,real_train_00138.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/856/frame_000047.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00139.jpg,real_train_00139.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/454/frame_000016.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00140.jpg,real_train_00140.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/398/frame_000028.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00141.jpg,real_train_00141.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/226/frame_000013.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00142.jpg,real_train_00142.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/069/frame_000036.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00143.jpg,real_train_00143.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/282/frame_000025.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00144.jpg,real_train_00144.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/236/frame_000003.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00145.jpg,real_train_00145.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/941/frame_000026.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00146.jpg,real_train_00146.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/538/frame_000027.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00147.jpg,real_train_00147.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/821/frame_000010.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00148.jpg,real_train_00148.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/187/frame_000041.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00149.jpg,real_train_00149.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/037/frame_000019.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00150.jpg,real_train_00150.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/742/frame_000018.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00151.jpg,real_train_00151.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/778/frame_000012.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00152.jpg,real_train_00152.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/016/frame_000028.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00153.jpg,real_train_00153.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/678/frame_000018.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00154.jpg,real_train_00154.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/607/frame_000011.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00155.jpg,real_train_00155.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/771/frame_000033.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00156.jpg,real_train_00156.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/121/frame_000019.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00157.jpg,real_train_00157.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/557/frame_000014.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00158.jpg,real_train_00158.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/244/frame_000000.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00159.jpg,real_train_00159.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/864/frame_000015.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00160.jpg,real_train_00160.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/101/frame_000051.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00161.jpg,real_train_00161.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/407/frame_000019.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00162.jpg,real_train_00162.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/810/frame_000003.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00163.jpg,real_train_00163.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/292/frame_000012.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00164.jpg,real_train_00164.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/197/frame_000023.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00165.jpg,real_train_00165.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/512/frame_000026.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00166.jpg,real_train_00166.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/848/frame_000016.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00167.jpg,real_train_00167.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/892/frame_000010.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00168.jpg,real_train_00168.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/555/frame_000002.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00169.jpg,real_train_00169.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/775/frame_000005.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00170.jpg,real_train_00170.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/372/frame_000024.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00171.jpg,real_train_00171.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/684/frame_000016.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00172.jpg,real_train_00172.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/727/frame_000019.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00173.jpg,real_train_00173.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/066/frame_000000.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00174.jpg,real_train_00174.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/873/frame_000014.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00175.jpg,real_train_00175.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/058/frame_000015.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00176.jpg,real_train_00176.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/263/frame_000011.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00177.jpg,real_train_00177.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/715/frame_000006.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00178.jpg,real_train_00178.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/321/frame_000009.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00179.jpg,real_train_00179.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/279/frame_000017.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00180.jpg,real_train_00180.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/590/frame_000019.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00181.jpg,real_train_00181.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/265/frame_000020.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00182.jpg,real_train_00182.jpg
